stop_id,stop_name,stop_lat,stop_lon,location_type
2388,"BOULEVARD ORELU",45.5391228114,4.1850538799,0
2389,"LES PAROTTES",45.5380786774,4.1872470432,0
2390,"LES PAROTTES",45.5376477068,4.187732004,0
1841,"CROIX RAPEAU",45.5389754637,4.2698984769,0
1842,"CROIX RAPEAU",45.5383254882,4.2700165907,0
1870,"MONTGOLFIERES",45.5383509916,4.2737439053,0
2302,"MONTGOLFIERES",45.5387333782,4.2734883954,0
2035,"GOUTTERONS",45.5356166482,4.2876438626,0
2036,"GOUTTERONS",45.5354650965,4.2875616804,0
2303,"C. C. ANDREZIEUX",45.5377416795,4.2865408098,0
2304,"C. C. ANDREZIEUX",45.537701466,4.2867826945,0
2305,"AVENUE BOUCHER",45.5347624984,4.2860515111,0
2306,"AVENUE BOUCHER",45.5349534424,4.2864551993,0
2307,"STADE LAPRA",45.5393459278,4.3211990724,0
2308,"LAPRA",45.5388619555,4.3205798079,0
1844,"RONZIERES",45.5351664457,4.3779166119,0
1845,"RONZIERES",45.5355943883,4.3781373113,0
1846,"PRAJALAS",45.5385177417,4.4418152646,0
1847,"PRAJALAS",45.5385111571,4.4416869504,0
1848,"MOULIN RIVOIRARD",45.5354212241,4.4769384965,0
1849,"MOULIN RIVOIRARD",45.5354012789,4.4770401698,0
1850,"LE FEUILLAT",45.534615089,4.4809666321,0
1851,"LE FEUILLAT",45.5345644807,4.4812591959,0
1852,"LA GACHET",45.5365199513,4.4867520754,0
1853,"LA GACHET",45.5361621995,4.4866357023,0
1854,"TAPIGNEUX",45.5386067502,4.5694879417,0
1855,"TAPIGNEUX",45.538758042,4.5691226561,0
1856,"LACHAL",45.5369246545,4.5761946066,0
1857,"LACHAL",45.5370826551,4.5759448809,0
1858,"LE PLON",45.5381018098,4.6075296078,0
1859,"LE PLON",45.5380737926,4.6075796838,0
1860,"FELOIN",45.5373944579,4.6117780057,0
1861,"FELOIN",45.5376788368,4.6119562092,0
1862,"EMILE ZOLA",45.5362775918,4.6342716705,0
1863,"EMILE ZOLA",45.5363849762,4.6343017508,0
1865,"COMBEPLAINE",45.5393619171,4.6383446591,0
1892,"COMBEPLAINE",45.5396954679,4.6387555918,0
1866,"BOUTHEON CENTRE",45.5415819808,4.2674796665,0
1867,"RD PT DE LA ROUE",45.5413803883,4.2734147292,0
1868,"RD PT DE LA ROUE",45.5412794638,4.2735264468,0
1869,"RD PT DE LA ROUE",45.541199662,4.274496923,0
2309,"RD PT DE LA ROUE",45.5409407153,4.2738603356,0
2310,"RD PT DE LA ROUE",45.5413150272,4.2745906142,0
2311,"COLI",45.5440096007,4.2780021437,0
2319,"COLI",45.543703263,4.2775047169,0
2312,"MIGALON",45.5429774435,4.2845741155,0
2313,"MIGALON",45.5424731327,4.2845947503,0
1871,"RUE BLERIOT",45.5417631848,4.2788452508,0
1872,"RUE BLERIOT",45.5417013405,4.2787790443,0
1873,"RUE C.VOISIN",45.536758604,4.2830486902,0
1874,"RUE C.VOISIN",45.5367062012,4.2829572072,0
2314,"LE COCHET",45.5422042189,4.3229154089,0
2315,"MAIRIE ST BONNET",45.5427163239,4.3285303983,0
1875,"SAUVETERRE",45.5416463813,4.3862627868,0
1876,"SAUVETERRE",45.5416463813,4.3862627868,0
1877,"LE GUENY",45.5436546,4.3920749748,0
1878,"LE GUENY",45.5437270167,4.3920520551,0
1879,"LAURISSE",45.5432239066,4.4456703716,0
1880,"LAURISSE",45.5433230724,4.4456613508,0
1881,"LE GELAY",45.5406776758,4.5658319043,0
1882,"LE GELAY",45.5399429501,4.5665706836,0
1883,"CATONNIERE",45.5407495657,4.6105457986,0
1884,"CATONNIERE",45.5408849751,4.6105257582,0
1885,"LA DURANTIERE",45.5394051889,4.6146912472,0
1886,"LA DURANTIERE",45.5398012534,4.6151302274,0
1887,"03 JUILLET",45.5423778804,4.6361136589,0
1888,"03 JUILLET",45.5428483856,4.6359923583,0
1889,"GRAND BIEF",45.5436992888,4.6322493058,0
1890,"GRAND BIEF",45.5437992574,4.6322022275,0
1893,"PIZAY",45.5439655576,4.6385621416,0
1894,"PIZAY",45.5439425305,4.6383690546,0
2316,"PLACE CUMINES",45.5483354466,4.3278236808,0
1895,"LA COISSIERE",45.5481371796,4.3959434168,0
1918,"LA COISSIERE",45.5485950901,4.395512195,0
2194,"BENIERE",45.5519812288,4.4041694078,0
1896,"BOURG FONTANES",45.547993266,4.4389999448,0
2182,"BOURG FONTANES",45.5481557163,4.4394544281,0
1897,"FONT CHEVALIER",45.5474789292,4.4414651942,0
1898,"FONT CHEVALIER",45.5474716218,4.4413752569,0
1899,"LE CHEVALARD",45.5442518679,4.4607842924,0
1900,"LE CHEVALARD",45.5443043682,4.460863158,0
1901,"FONTBONNOND",45.545324756,4.4677803006,0
1902,"FONTBONNOND",45.5453364312,4.4676398629,0
1903,"BOURG ST CHRISTO",45.5458928978,4.4879367033,0
1904,"BOURG ST CHRISTO",45.5459435237,4.4876440856,0
1905,"LA CULA",45.5449212833,4.5683086984,0
1906,"LE PLANTIER",45.5446673388,4.5948630182,0
1907,"LE PATUEL",45.5468252415,4.5976411365,0
1908,"LE PATUEL",45.5469673131,4.5977366161,0
1909,"LA RONZE",45.5481646163,4.6052790702,0
1910,"LA RONZE",45.5481692077,4.6041648496,0
1911,"LES ABRICOTIERS",45.5481765583,4.6082385119,0
1912,"LES ABRICOTIERS",45.5483588527,4.6076823987,0
1913,"MONTBRESSIEUX",45.5446714219,4.6177263526,0
1914,"MONTBRESSIEUX",45.5453226827,4.6171256261,0
1916,"PETIT VAILLE",45.5461412246,4.6285977893,0
1917,"PETIT VAILLE",45.5462882522,4.6284501835,0
2393,"LES 4 ROUTES",45.551177594,4.2808414474,0
2577,"LES 4 ROUTES",45.5513718947,4.2810532256,0
2394,"AVENUE MAZOYER",45.5507026132,4.2802099198,0
2395,"AVENUE MAZOYER",45.5507230465,4.2800697457,0
2317,"LES OGIERS",45.5518058425,4.3224409756,0
2318,"SOURCIEU",45.551593262,4.3273135073,0
1919,"LE BOUCHUT",45.5486151032,4.4811515821,0
1920,"LE BOUCHUT",45.5488676443,4.481122962,0
1921,"LA VIARE",45.548734047,4.4932221785,0
1922,"LA VIARE",45.5486736731,4.4935528525,0
1923,"FLACHES DU PLEIN",45.550355537,4.4912744414,0
1924,"FLACHES DU PLEIN",45.5503652696,4.4912363933,0
1925,"LA PLAINE",45.5503800341,4.6176034875,0
1926,"LA PLAINE",45.5501108968,4.6180022847,0
1927,"MILISSIEUX",45.551911087,4.6215226125,0
1928,"MILISSIEUX",45.5526827766,4.6211958519,0
2396,"CH. DES GRANGES",45.5561627623,4.2850007912,0
2397,"CH. DES GRANGES",45.5561397938,4.2847694053,0
2320,"BUISSONNET",45.5556931604,4.3255014009,0
1929,"LE MAS-ST JOSEPH",45.5553130692,4.6087114595,0
1931,"LE MAS-ST JOSEPH",45.5556396636,4.6085839768,0
1930,"MAIRIE ST-JOSEPH",45.555237202,4.6181884642,0
2270,"LA BESSONNIERE",45.559224084,4.6173154476,0
2271,"LA BESSONNIERE",45.5596281087,4.6169221523,0
2402,"LAVOIR FAVOTS",45.5631589672,4.2986868311,0
2403,"LAVOIR FAVOTS",45.5614933912,4.3007799044,0
1932,"LE FRAISSE",45.5594709975,4.6078319846,0
1933,"LE FRAISSE",45.559695294,4.6078668352,0
1934,"LA VIRY",45.561008544,4.6127767226,0
1935,"LA VIRY",45.5610989912,4.6127548267,0
2404,"AVENUE PLANCHET",45.5625490561,4.2898253777,0
2405,"AVENUE PLANCHET",45.5622427699,4.2893277182,0
2406,"RUE ABBE DELORME",45.5652116786,4.2965817517,0
2407,"RUE ABBE DELORME",45.5651221909,4.2965529514,0
2408,"COLL. A.GUICHARD",45.5621079959,4.3067717922,0
2409,"COLL. A.GUICHARD",45.5620555886,4.3071926924,0
2195,"BOURG",45.5566815403,4.4098666739,0
1941,"L'HOPITAL",45.5624283468,4.4957301433,0
1942,"L'HOPITAL",45.5624176245,4.4958194088,0
1943,"LA SAUZIERE",45.5642200942,4.6132935219,0
1944,"LA SAUZIERE",45.5642190522,4.6133447312,0
2410,"GARE VEAUCHE STG",45.5666048342,4.2935947105,0
2413,"GARE VEAUCHE STG",45.5658686611,4.2929792636,0
2411,"PLACE A. BRIAND",45.568652373,4.2958966961,0
2412,"PLACE A. BRIAND",45.5685932283,4.2956767815,0
1945,"BISSIEUX",45.5696865185,4.610917659,0
2321,"VERT LOGIS",45.5732925548,4.3012253349,0
2414,"VERT LOGIS",45.5732918816,4.3017763043,0
2322,"TERRE ROUGE",45.574314146,4.3304778285,0
1946,"BOURG MARCENOD",45.5716263665,4.4821480313,0
2183,"BOURG MARCENOD",45.5716338867,4.4822252087,0
2323,"MAIRIE CHAMBOEUF",45.5767962608,4.3204438597,0
2324,"MAIRIE CHAMBOEUF",45.5771701319,4.320675147,0
2325,"PUITS BLANC",45.5769487866,4.3169124788,0
2415,"PUITS BLANC",45.5769082805,4.3171673197,0
2326,"HLM CHARPINIERE",45.5841253322,4.309544226,0
2327,"HLM CHARPINIERE",45.5836078584,4.3077570903,0
2328,"LA RICHELANDE",45.582945732,4.315192404,0
2329,"LA RICHELANDE",45.5828511033,4.3149455065,0
2330,"BATIE CHAMBOEUF",45.5805722222,4.317606358,0
2331,"BATIE CHAMBOEUF",45.5803380887,4.3181233909,0
2332,"LES SOURCES",45.5870016734,4.312800033,0
2333,"LES SOURCES",45.58588439,4.310837514,0
2334,"ROUTE CHEVRIERES",45.5887030203,4.3198977266,0
2335,"ROUTE CHEVRIERES",45.5887290089,4.3204626287,0
2336,"VAL DE COISE",45.5893341142,4.3289568264,0
2337,"PONT DES ROMAINS",45.5867756374,4.3260703553,0
2338,"PONT DES ROMAINS",45.586825729,4.3262900506,0
2339,"COLL. J. ROMAINS",45.5933412673,4.3069510884,0
2340,"AVENUE RAVEL",45.5928217332,4.314469742,0
2341,"AVENUE RAVEL",45.5930960672,4.314223205,0
2342,"LE COLISEE",45.5909461219,4.3162098546,0
2343,"LE COLISEE",45.5907206023,4.3162402189,0
2344,"LA MADONE",45.5920239251,4.3198888898,0
2345,"LA MADONE",45.590993519,4.3196339545,0
2346,"RD PT DU CHEVAL",45.5955991643,4.3059805489,0
2347,"RD PT DU CHEVAL",45.5958975116,4.3064142255,0
2348,"COL. S.STEPHANIE",45.5928062128,4.3163663071,0
2349,"COL. S.STEPHANIE",45.5929300846,4.3164861167,0
2350,"LA FRARIE",45.5936663927,4.3130130594,0
2351,"LA FRARIE",45.5938305391,4.312890752,0
2352,"LA BROSSE",45.6003048156,4.3213275218,0
2353,"LA BROSSE",45.6004984497,4.3210652625,0
2354,"VERNAY BAS CMA",45.6040249899,4.3216408356,0
2355,"VERNAY BAS CMA",45.6040668688,4.3213089955,0
2356,"VERNAY HAUT",45.60854664,4.3224318057,0
2357,"VERNAY HAUT",45.6083632265,4.3221174751,0
2416,"LE CLAVEAU",45.6224668876,4.3462494858,0
2417,"LE CLAVEAU",45.62247933,4.346057558,0
2418,"ZI GRANGE EGLISE",45.6314683503,4.4306629665,0
2419,"ZI GRANGE EGLISE",45.6315853481,4.4292178581,0
2420,"PLACE DE GAULLE",45.6302150166,4.4566298031,0
2421,"RUE C. BROSSE",45.6349519461,4.375978841,0
2422,"RUE C. BROSSE",45.6350472474,4.375687311,0
2423,"HLM LAMARTINE",45.6354539078,4.3820140035,0
2426,"HLM LAMARTINE",45.6343051823,4.3823305876,0
2424,"PL. DES PORTES",45.6362101783,4.3864294942,0
2425,"PL. DES PORTES",45.6354214838,4.3857587465,0
2427,"RUE DES TILLEULS",45.6360364833,4.3914903918,0
2428,"RUE DES TILLEULS",45.6350443818,4.3916073639,0
